,AtomicNum,Degree,TotalNumHs,ImplicitValence,Hybridization,FormalCharge,IsInRing,IsAromatic,NumRadicalElectrons
0,0.06837554275989532,0.038486313074827194,0.038486313074827194,0.038486313074827194,0.2546592950820923,0.07447795569896698,0.37546399235725403,0.038486313074827194,0.07307801395654678
1,0.06837554275989532,0.038486313074827194,0.038486313074827194,0.038486313074827194,0.2546592950820923,0.07447795569896698,0.37546399235725403,0.038486313074827194,0.07307801395654678
2,0.06837554275989532,0.038486313074827194,0.038486313074827194,0.038486313074827194,0.2546592950820923,0.07447795569896698,0.37546399235725403,0.038486313074827194,0.07307801395654678
3,0.06837554275989532,0.038486313074827194,0.038486313074827194,0.038486313074827194,0.2546592950820923,0.07447795569896698,0.37546399235725403,0.038486313074827194,0.07307801395654678
4,0.06837554275989532,0.038486313074827194,0.038486313074827194,0.038486313074827194,0.2546592950820923,0.07447795569896698,0.37546399235725403,0.038486313074827194,0.07307801395654678
5,0.06837554275989532,0.038486313074827194,0.038486313074827194,0.038486313074827194,0.2546592950820923,0.07447795569896698,0.37546399235725403,0.038486313074827194,0.07307801395654678
6,0.068099744617939,0.03833107650279999,0.03833107650279999,0.03833107650279999,0.2576655447483063,0.07417755573987961,0.3739495575428009,0.03833107650279999,0.07278324663639069
7,0.4335672855377197,0.023410573601722717,0.023410573601722717,0.023410573601722717,0.15464627742767334,0.04530368372797966,0.22838839888572693,0.023410573601722717,0.04445211589336395
8,0.06837554275989532,0.038486313074827194,0.038486313074827194,0.038486313074827194,0.2546592950820923,0.07447795569896698,0.37546399235725403,0.038486313074827194,0.07307801395654678
9,0.06837554275989532,0.038486313074827194,0.038486313074827194,0.038486313074827194,0.2546592950820923,0.07447795569896698,0.37546399235725403,0.038486313074827194,0.07307801395654678
10,0.06837554275989532,0.038486313074827194,0.038486313074827194,0.038486313074827194,0.2546592950820923,0.07447795569896698,0.37546399235725403,0.038486313074827194,0.07307801395654678
11,0.06837554275989532,0.038486313074827194,0.038486313074827194,0.038486313074827194,0.2546592950820923,0.07447795569896698,0.37546399235725403,0.038486313074827194,0.07307801395654678
12,0.06837554275989532,0.038486313074827194,0.038486313074827194,0.038486313074827194,0.2546592950820923,0.07447795569896698,0.37546399235725403,0.038486313074827194,0.07307801395654678
13,0.06837554275989532,0.038486313074827194,0.038486313074827194,0.038486313074827194,0.2546592950820923,0.07447795569896698,0.37546399235725403,0.038486313074827194,0.07307801395654678
14,0.068099744617939,0.03833107650279999,0.03833107650279999,0.03833107650279999,0.2576655447483063,0.07417755573987961,0.3739495575428009,0.03833107650279999,0.07278324663639069
15,0.06837554275989532,0.038486313074827194,0.038486313074827194,0.038486313074827194,0.2546592950820923,0.07447795569896698,0.37546399235725403,0.038486313074827194,0.07307801395654678
16,0.06837554275989532,0.038486313074827194,0.038486313074827194,0.038486313074827194,0.2546592950820923,0.07447795569896698,0.37546399235725403,0.038486313074827194,0.07307801395654678
